gameid,teamid,location
20500943,1610612748,home
20500944,1610612763,home
20500945,1610612741,home
20500946,1610612742,home
20500947,1610612759,home
20500948,1610612758,home
20500949,1610612760,home
20500950,1610612761,home
20500951,1610612764,home
20500952,1610612753,home
20500953,1610612754,home
20500954,1610612751,home
20500955,1610612752,home
20500956,1610612749,home
20500957,1610612745,home
20500958,1610612756,home
20500959,1610612747,home
20500960,1610612748,home
20500961,1610612744,home
20500962,1610612760,home
20500963,1610612761,home
20500964,1610612764,home
20500965,1610612737,home
20500966,1610612753,home
20500967,1610612754,home
20500968,1610612751,home
20500969,1610612752,home
20500970,1610612739,home
20500971,1610612763,home
20500972,1610612759,home
20500973,1610612746,home
20500974,1610612741,home
20500975,1610612766,home
20500976,1610612740,home
20500977,1610612749,home
20500978,1610612745,home
20500979,1610612751,home
20500980,1610612764,home
20500981,1610612739,home
20500982,1610612754,home
20500983,1610612737,home
20500984,1610612750,home
20500985,1610612763,home
20500986,1610612744,home
20500987,1610612752,home
20500988,1610612738,home
20500989,1610612765,home
20500990,1610612745,home
20500991,1610612757,home
20500992,1610612764,home
20500993,1610612752,home
20500994,1610612766,home
20500995,1610612763,home
20500996,1610612740,home
20500997,1610612742,home
20500998,1610612750,home
20500999,1610612759,home
20501000,1610612762,home
20501001,1610612758,home
20501002,1610612755,home
20501003,1610612753,home
20501004,1610612739,home
20501005,1610612754,home
20501006,1610612738,home
20501007,1610612765,home
20501008,1610612743,home
20501009,1610612760,home
20501010,1610612747,home
20501011,1610612751,home
20501012,1610612763,home
20501013,1610612740,home
20501014,1610612742,home
20501015,1610612762,home
20501016,1610612756,home
20501017,1610612761,home
20501018,1610612755,home
20501019,1610612754,home
20501020,1610612752,home
20501021,1610612748,home
20501022,1610612739,home
20501023,1610612741,home
20501024,1610612743,home
20501025,1610612757,home
20501026,1610612747,home
20501027,1610612746,home
20501028,1610612737,home
20501029,1610612762,home
20501030,1610612756,home
20501031,1610612738,home
20501032,1610612754,home
20501033,1610612745,home
20501034,1610612750,home
20501035,1610612765,home
20501036,1610612749,home
20501037,1610612763,home
20501038,1610612753,home
20501039,1610612760,home
20501040,1610612758,home
20501041,1610612757,home
20501042,1610612747,home
20501043,1610612751,home
20501044,1610612748,home
20501045,1610612762,home
20501046,1610612744,home
20501047,1610612766,home
20501048,1610612765,home
20501049,1610612749,home
20501050,1610612763,home
20501051,1610612741,home
20501052,1610612758,home
20501053,1610612746,home
20501054,1610612761,home
20501055,1610612755,home
20501056,1610612737,home
20501057,1610612739,home
20501058,1610612751,home
20501059,1610612752,home
20501060,1610612750,home
20501061,1610612745,home
20501062,1610612743,home
20501063,1610612757,home
20501064,1610612744,home
20501065,1610612754,home
20501066,1610612747,home
20501067,1610612761,home
20501068,1610612737,home
20501069,1610612753,home
20501070,1610612752,home
20501071,1610612766,home
20501072,1610612765,home
20501073,1610612740,home
20501074,1610612745,home
20501075,1610612743,home
20501076,1610612746,home
20501077,1610612744,home
20501078,1610612760,home
20501079,1610612739,home
20501080,1610612741,home
20501081,1610612749,home
20501082,1610612759,home
20501083,1610612757,home
20501084,1610612761,home
20501085,1610612755,home
20501086,1610612765,home
20501087,1610612742,home
20501088,1610612750,home
20501089,1610612747,home
20501090,1610612763,home
20501091,1610612751,home
20501092,1610612766,home
20501093,1610612758,home
20501094,1610612760,home
20501095,1610612761,home
20501096,1610612764,home
20501097,1610612739,home
20501098,1610612751,home
20501099,1610612766,home
20501100,1610612748,home
20501101,1610612765,home
20501102,1610612763,home
20501103,1610612741,home
20501104,1610612742,home
20501105,1610612762,home
20501106,1610612760,home
20501107,1610612746,home
20501108,1610612738,home
20501109,1610612755,home
20501110,1610612737,home
20501111,1610612753,home
20501112,1610612754,home
20501113,1610612752,home
20501114,1610612740,home
20501115,1610612759,home
20501116,1610612756,home
20501117,1610612757,home
20501118,1610612751,home
20501119,1610612748,home
20501120,1610612743,home
20501121,1610612755,home
20501122,1610612737,home
20501123,1610612753,home
20501124,1610612752,home
20501125,1610612763,home
20501126,1610612740,home
20501127,1610612750,home
20501128,1610612759,home
20501129,1610612757,home
20501130,1610612756,home
20501131,1610612746,home
20501132,1610612744,home
20501133,1610612751,home
20501134,1610612764,home
20501135,1610612741,home
20501136,1610612742,home
20501137,1610612743,home
20501138,1610612762,home
20501139,1610612738,home
20501140,1610612761,home
20501141,1610612765,home
20501142,1610612749,home
20501143,1610612759,home
20501144,1610612750,home
20501145,1610612748,home
20501146,1610612758,home
20501147,1610612760,home
20501148,1610612747,home
20501149,1610612755,home
20501150,1610612753,home
20501151,1610612754,home
20501152,1610612740,home
20501153,1610612762,home
20501154,1610612757,home
20501155,1610612746,home
20501156,1610612748,home
20501157,1610612763,home
20501158,1610612741,home
20501159,1610612759,home
20501160,1610612758,home
20501161,1610612747,home
20501162,1610612737,home
20501163,1610612753,home
20501164,1610612754,home
20501165,1610612751,home
20501166,1610612766,home
20501167,1610612765,home
20501168,1610612749,home
20501169,1610612740,home
20501170,1610612745,home
20501171,1610612762,home
20501172,1610612746,home
20501173,1610612744,home
20501174,1610612739,home
20501175,1610612759,home
20501176,1610612756,home
20501177,1610612761,home
20501178,1610612737,home
20501179,1610612738,home
20501180,1610612752,home
20501181,1610612748,home
20501182,1610612754,home
20501183,1610612740,home
20501184,1610612741,home
20501185,1610612747,home
20501186,1610612744,home
20501187,1610612760,home
20501188,1610612753,home
20501189,1610612766,home
20501190,1610612749,home
20501191,1610612745,home
20501192,1610612743,home
20501193,1610612757,home
20501194,1610612748,home
20501195,1610612750,home
20501196,1610612747,home
20501197,1610612764,home
20501198,1610612765,home
20501199,1610612751,home
20501200,1610612742,home
20501201,1610612746,home
20501202,1610612758,home
20501203,1610612761,home
20501204,1610612753,home
20501205,1610612738,home
20501206,1610612752,home
20501207,1610612749,home
20501208,1610612759,home
20501209,1610612743,home
20501210,1610612756,home
20501211,1610612744,home
20501212,1610612755,home
20501213,1610612764,home
20501214,1610612737,home
20501215,1610612763,home
20501216,1610612758,home
20501217,1610612739,home
20501218,1610612754,home
20501219,1610612738,home
20501220,1610612751,home
20501221,1610612766,home
20501222,1610612765,home
20501223,1610612745,home
20501224,1610612750,home
20501225,1610612741,home
20501226,1610612742,home
20501227,1610612762,home
20501228,1610612757,home
20501229,1610612747,home
20501230,1610612760,home
20600001,1610612748,home
20600002,1610612747,home
20600003,1610612755,home
20600004,1610612766,home
20600005,1610612753,home
20600006,1610612738,home
20600007,1610612751,home
20600008,1610612765,home
20600009,1610612739,home
20600010,1610612763,home
20600011,1610612750,home
20600012,1610612762,home
20600013,1610612760,home
20600014,1610612756,home
20600015,1610612744,home
20600016,1610612742,home
20600017,1610612746,home
20600018,1610612761,home
20600019,1610612753,home
20600020,1610612754,home
20600021,1610612738,home
20600022,1610612737,home
20600023,1610612748,home
20600024,1610612763,home
20600025,1610612759,home
20600026,1610612741,home
20600027,1610612743,home
20600028,1610612756,home
20600029,1610612747,home
20600030,1610612744,home
20600031,1610612764,home
20600032,1610612766,home
20600033,1610612752,home
20600034,1610612765,home
20600035,1610612749,home
20600036,1610612745,home
20600037,1610612762,home
20600038,1610612757,home
20600039,1610612746,home
20600040,1610612761,home
20600041,1610612755,home
20600042,1610612737,home
20600043,1610612740,home
20600044,1610612760,home
20600045,1610612753,home
20600046,1610612752,home
20600047,1610612741,home
20600048,1610612742,home
20600049,1610612762,home
20600050,1610612758,home
20600051,1610612746,home
20600052,1610612739,home
20600053,1610612754,home
20600054,1610612748,home
20600055,1610612763,home
20600056,1610612740,home
20600057,1610612747,home
20600058,1610612761,home
20600059,1610612764,home
20600060,1610612753,home
20600061,1610612738,home
20600062,1610612751,home
20600063,1610612749,home
20600064,1610612759,home
20600065,1610612743,home
20600066,1610612757,home
20600067,1610612746,home
20600068,1610612758,home
20600069,1610612739,home
20600070,1610612756,home
20600071,1610612744,home
20600072,1610612761,home
20600073,1610612755,home
20600074,1610612764,home
20600075,1610612766,home
20600076,1610612754,home
20600077,1610612738,home
20600078,1610612751,home
20600079,1610612745,home
20600080,1610612757,home
20600081,1610612747,home
20600082,1610612737,home
20600083,1610612739,home
20600084,1610612759,home
20600085,1610612750,home
20600086,1610612741,home
20600087,1610612749,home
20600088,1610612756,home
20600089,1610612744,home
20600090,1610612746,home
20600091,1610612764,home
20600092,1610612766,home
20600093,1610612748,home
20600094,1610612758,home
20600095,1610612757,home
20600096,1610612747,home
20600097,1610612738,home
20600098,1610612751,home
20600099,1610612752,home
20600100,1610612737,home
20600101,1610612748,home
20600102,1610612740,home
20600103,1610612750,home
20600104,1610612745,home
20600105,1610612742,home
20600106,1610612762,home
20600107,1610612744,home
20600108,1610612753,home
20600109,1610612739,home
20600110,1610612738,home
20600111,1610612751,home
20600112,1610612752,home
20600113,1610612765,home
20600114,1610612759,home
20600115,1610612758,home
20600116,1610612760,home
20600117,1610612745,home
20600118,1610612744,home
20600119,1610612754,home
20600120,1610612738,home
20600121,1610612748,home
20600122,1610612739,home
20600123,1610612765,home
20600124,1610612763,home
20600125,1610612759,home
20600126,1610612756,home
20600127,1610612747,home
20600128,1610612760,home
20600129,1610612764,home
20600130,1610612737,home
20600131,1610612753,home
20600132,1610612751,home
20600133,1610612752,home
20600134,1610612765,home
20600135,1610612750,home
20600136,1610612749,home
20600137,1610612742,home
20600138,1610612743,home
20600139,1610612762,home
20600140,1610612746,home
20600141,1610612744,home
20600142,1610612747,home
20600143,1610612758,home
20600144,1610612766,home
20600145,1610612752,home
20600146,1610612763,home
20600147,1610612762,home
20600148,1610612757,home
20600149,1610612760,home
20600150,1610612744,home
20600151,1610612755,home
20600152,1610612739,home
20600153,1610612754,home
20600154,1610612740,home
20600155,1610612742,home
20600156,1610612743,home
20600157,1610612747,home
20600158,1610612761,home
20600159,1610612766,home
20600160,1610612753,home
20600161,1610612765,home
20600162,1610612759,home
20600163,1610612749,home
20600164,1610612750,home
20600165,1610612745,home
20600166,1610612756,home
20600167,1610612758,home
20600168,1610612757,home
20600169,1610612746,home
20600170,1610612744,home
20600171,1610612738,home
20600172,1610612755,home
20600173,1610612737,home
20600174,1610612748,home
20600175,1610612765,home
20600176,1610612754,home
20600177,1610612763,home
20600178,1610612740,home
20600179,1610612759,home
20600180,1610612743,home
20600181,1610612762,home
20600182,1610612756,home
20600183,1610612760,home
20600184,1610612764,home
20600185,1610612766,home
20600186,1610612753,home
20600187,1610612752,home
20600188,1610612739,home
20600189,1610612750,home
20600190,1610612745,home
20600191,1610612742,home
20600192,1610612749,home
20600193,1610612758,home
20600194,1610612744,home
20600195,1610612761,home
20600196,1610612743,home
20600197,1610612757,home
20600198,1610612760,home
20600199,1610612747,home
20600200,1610612748,home
20600201,1610612742,home
20600202,1610612762,home
20600203,1610612744,home
20600204,1610612764,home
20600205,1610612751,home
20600206,1610612740,home
20600207,1610612741,home
20600208,1610612745,home
20600209,1610612743,home
20600210,1610612758,home
20600211,1610612757,home
20600212,1610612747,home
20600213,1610612737,home
20600214,1610612739,home
20600215,1610612738,home
20600216,1610612742,home
20600217,1610612762,home
20600218,1610612756,home
20600219,1610612760,home
20600220,1610612746,home
20600221,1610612744,home
20600222,1610612748,home
20600223,1610612747,home
20600224,1610612761,home
20600225,1610612764,home
20600226,1610612737,home
20600227,1610612765,home
20600228,1610612740,home
20600229,1610612750,home
20600230,1610612742,home
20600231,1610612756,home
20600232,1610612757,home
20600233,1610612760,home
20600234,1610612751,home
20600235,1610612752,home
20600236,1610612763,home
20600237,1610612759,home
20600238,1610612741,home
20600239,1610612745,home
20600240,1610612743,home
20600241,1610612762,home
